temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
77.53,partly-cloudy-day,0.58,10.0,Partly Cloudy,77.53,1011.23,5.12,0.31,1467216000,286,0.0,61.64,0.0
79.62,partly-cloudy-day,0.52,10.0,Partly Cloudy,79.62,1010.83,7.4,0.29,1467219600,300,0.0,60.36,0.0
80.75,partly-cloudy-day,0.47,10.0,Partly Cloudy,81.2,1010.52,8.08,0.32,1467223200,276,0.0,58.84,0.0
81.95,partly-cloudy-day,0.43,10.0,Partly Cloudy,81.8,1010.53,6.88,0.31,1467226800,284,0.0,57.39,0.0
82.36,partly-cloudy-day,0.4,10.0,Partly Cloudy,81.79,1010.43,8.53,0.28,1467230400,284,0.0,55.77,0.0
82.19,clear-day,0.4,10.0,Clear,81.57,1010.53,8.52,0.21,1467234000,283,0.0,55.22,0.0
80.81,clear-day,0.42,10.0,Clear,80.66,1010.69,7.97,0.24,1467237600,281,0.0,55.25,0.0
79.76,clear-day,0.44,10.0,Clear,79.76,1010.86,7.59,0.14,1467241200,294,0.0,55.72,0.0
76.4,clear-day,0.51,10.0,Clear,76.4,1011.24,6.31,0.06,1467244800,290,0.0,56.75,0.0
71.42,clear-night,0.61,10.0,Clear,71.42,1011.74,5.27,0.06,1467248400,302,0.0,57.23,0.0
69.35,clear-night,0.66,10.0,Clear,69.35,1012.64,4.74,0.13,1467252000,308,0.0,57.4,0.0
68.42,clear-night,0.68,10.0,Clear,68.42,1012.91,7.07,0.21,1467255600,304,0.0,57.55,0.0
67.17,clear-night,0.7,10.0,Clear,67.17,1013.2,3.52,0.17,1467259200,325,0.0,57.05,0.0
65.14,clear-night,0.74,10.0,Clear,65.14,1013.24,4.36,0.2,1467262800,313,0.0,56.8,0.0
62.87,clear-night,0.81,9.59,Clear,62.87,1013.33,4.98,0.11,1467266400,340,0.0,56.86,0.0
61.8,clear-night,0.82,9.23,Clear,61.8,1013.38,4.46,0.06,1467270000,316,0.0,56.28,0.0
59.96,clear-night,0.86,9.15,Clear,59.96,1013.78,1.87,0.01,1467273600,306,0.0,55.72,0.0
59.81,clear-night,0.85,9.09,Clear,59.81,1014.25,2.46,0.04,1467277200,321,0.0,55.31,0.0
59.12,clear-day,0.87,9.45,Clear,59.12,1014.82,4.13,0.04,1467280800,298,0.0,55.3,0.0
64.0,clear-day,0.79,10.0,Clear,64.0,1015.15,4.78,0.04,1467284400,343,0.0,57.29,0.0
68.24,clear-day,0.68,10.0,Clear,68.24,1015.63,5.91,0.01,1467288000,335,0.0,57.36,0.0
71.98,clear-day,0.59,10.0,Clear,71.98,1015.78,4.46,0.01,1467291600,350,0.0,56.81,0.0
75.06,clear-day,0.51,10.0,Clear,75.06,1015.63,6.11,0.07,1467295200,342,0.0,55.91,0.0
77.95,clear-day,0.44,10.0,Clear,77.95,1015.59,7.91,0.13,1467298800,355,0.0,54.04,0.0
79.36,clear-day,0.38,10.0,Clear,79.36,1015.58,5.36,0.24,1467302400,285,0.0,51.81,0.0
80.06,partly-cloudy-day,0.37,10.0,Partly Cloudy,79.71,1015.31,5.86,0.3,1467306000,308,0.0,51.26,0.0
81.31,partly-cloudy-day,0.34,10.0,Partly Cloudy,80.35,1014.97,6.06,0.34,1467309600,294,0.0,50.41,0.0
82.4,clear-day,0.32,10.0,Clear,80.9,1014.73,6.31,0.19,1467313200,275,0.0,49.16,0.0
83.23,clear-day,0.31,10.0,Clear,81.47,1014.77,7.98,0.13,1467316800,271,0.0,49.23,0.0
82.88,clear-day,0.3,10.0,Clear,81.16,1014.73,7.49,0.21,1467320400,275,0.0,48.56,0.0
82.5,clear-day,0.3,10.0,Clear,80.89,1014.66,6.63,0.09,1467324000,268,0.0,48.32,0.0
81.75,clear-day,0.32,10.0,Clear,80.47,1014.95,5.93,0.1,1467327600,286,0.0,48.94,0.0
77.12,clear-day,0.43,10.0,Clear,77.12,1015.4,3.93,0.1,1467331200,277,0.0,53.05,0.0
70.02,clear-night,0.59,10.0,Clear,70.02,1015.71,2.15,0.05,1467334800,250,0.0,55.07,0.0
66.8,clear-night,0.66,10.0,Clear,66.8,1016.26,3.13,0.09,1467338400,194,0.0,55.17,0.0
65.43,clear-night,0.7,10.0,Clear,65.43,1016.45,4.74,0.17,1467342000,181,0.0,55.3,0.0
64.79,clear-night,0.74,10.0,Clear,64.79,1016.61,2.71,0.13,1467345600,184,0.0,56.22,0.0
63.13,clear-night,0.78,10.0,Clear,63.13,1016.43,3.26,0.12,1467349200,187,0.0,56.12,0.0
61.48,clear-night,0.82,10.0,Clear,61.48,1016.44,1.99,0.12,1467352800,196,0.0,55.99,0.0
59.7,clear-night,0.85,9.75,Clear,59.7,1016.47,0.37,0.23,1467356400,208,0.0,55.33,0.0
59.25,clear-night,0.87,9.97,Clear,59.25,1016.24,1.98,0.16,1467360000,338,0.0,55.3,0.0
58.05,clear-night,0.89,9.59,Clear,58.05,1016.48,0.88,0.14,1467363600,249,0.0,54.84,0.0
58.86,clear-day,0.89,9.93,Clear,58.86,1016.57,4.96,0.1,1467367200,218,0.0,55.52,0.0
62.55,clear-day,0.83,10.0,Clear,62.55,1016.42,3.31,0.09,1467370800,190,0.0,57.3,0.0
67.38,clear-day,0.74,10.0,Clear,67.38,1016.35,4.33,0.06,1467374400,181,0.0,58.73,0.0
71.81,clear-day,0.66,10.0,Clear,71.81,1016.04,5.09,0.1,1467378000,186,0.0,59.98,0.0
76.28,clear-day,0.58,9.95,Clear,76.28,1015.64,6.51,0.02,1467381600,194,0.0,60.37,0.0
79.36,clear-day,0.51,10.0,Clear,79.36,1015.09,9.16,0.14,1467385200,191,0.0,59.65,0.0
80.9,clear-day,0.47,10.0,Clear,81.3,1014.83,11.87,0.2,1467388800,185,0.0,58.8,0.0
81.47,partly-cloudy-day,0.47,10.0,Partly Cloudy,81.83,1014.47,12.07,0.31,1467392400,184,0.0,59.3,0.0
81.32,partly-cloudy-day,0.5,10.0,Partly Cloudy,82.06,1013.74,14.03,0.4,1467396000,178,0.0,60.89,0.0
79.84,partly-cloudy-day,0.56,9.93,Partly Cloudy,79.84,1012.81,13.94,0.26,1467399600,171,0.0,62.85,0.0
77.71,rain,0.63,9.65,Drizzle,77.71,1011.82,12.24,0.25,1467403200,167,0.0052,64.04,0.22
77.07,rain,0.65,10.0,Drizzle,77.07,1011.35,13.21,0.22,1467406800,180,0.0052,64.52,0.22
74.47,rain,0.74,8.89,Light Rain,74.47,1011.15,9.38,0.31,1467410400,177,0.0098,65.45,0.5
72.03,rain,0.82,6.85,Rain,72.03,1011.37,7.05,,1467414000,190,0.0947,66.25,0.79
70.8,rain,0.86,8.57,Rain,70.8,1010.62,8.04,0.67,1467417600,184,0.1199,66.24,0.81
68.9,rain,0.86,9.69,Light Rain,68.9,1010.21,6.58,0.31,1467421200,178,0.0265,64.63,0.64
68.01,rain,0.89,10.0,Drizzle,68.01,1010.6,5.78,0.31,1467424800,180,0.0067,64.51,0.32
66.8,rain,0.91,8.66,Light Rain,66.8,1010.31,4.37,0.25,1467428400,188,0.0169,64.0,0.58
66.81,rain,0.9,8.98,Light Rain,66.81,1010.19,5.25,0.2,1467432000,212,0.0169,63.69,0.58
65.85,clear-night,0.91,8.67,Clear,65.85,1009.65,3.84,0.15,1467435600,232,0.0028,63.3,0.09
66.01,rain,0.89,9.5,Drizzle,66.01,1010.33,7.19,0.32,1467439200,279,0.0084,62.68,0.44
64.64,rain,0.85,9.13,Drizzle,64.64,1010.51,4.73,0.23,1467442800,294,0.0069,60.07,0.33
63.19,clear-night,0.8,9.69,Clear,63.19,1010.55,7.79,0.2,1467446400,303,0.0,56.99,0.0
61.38,clear-night,0.78,10.0,Clear,61.38,1011.0,6.73,0.12,1467450000,301,0.0,54.61,0.0
60.3,clear-day,0.79,10.0,Clear,60.3,1011.54,4.79,0.14,1467453600,298,0.0,53.88,0.0
62.86,clear-day,0.73,10.0,Clear,62.86,1012.07,6.57,0.09,1467457200,287,0.0,54.15,0.0
64.9,clear-day,0.67,10.0,Clear,64.9,1012.52,9.1,0.16,1467460800,288,0.0,53.76,0.0
67.39,clear-day,0.58,10.0,Clear,67.39,1012.66,14.77,0.14,1467464400,295,0.0,52.11,0.0
68.45,partly-cloudy-day,0.52,10.0,Partly Cloudy,68.45,1012.79,15.12,0.29,1467468000,306,0.0,50.27,0.0
69.52,partly-cloudy-day,0.48,10.0,Partly Cloudy,69.52,1012.99,13.17,0.34,1467471600,300,0.0,48.96,0.0
70.87,partly-cloudy-day,0.44,10.0,Partly Cloudy,70.87,1013.11,15.77,0.29,1467475200,302,0.0,47.76,0.0
72.06,partly-cloudy-day,0.41,10.0,Partly Cloudy,72.06,1013.03,13.01,0.31,1467478800,300,0.0,47.29,0.0
73.18,partly-cloudy-day,0.39,10.0,Partly Cloudy,73.18,1012.95,15.15,0.32,1467482400,299,0.0,46.8,0.0
73.91,clear-day,0.37,10.0,Clear,73.91,1012.85,15.27,0.2,1467486000,297,0.0,46.02,0.0
74.62,clear-day,0.35,10.0,Clear,74.62,1012.91,13.51,0.16,1467489600,295,0.0,45.11,0.0
74.85,partly-cloudy-day,0.34,10.0,Partly Cloudy,74.85,1013.23,14.07,0.27,1467493200,296,0.0,44.49,0.0
74.07,clear-day,0.35,10.0,Clear,74.07,1013.75,13.92,0.2,1467496800,298,0.0,44.67,0.0
72.81,clear-day,0.36,10.0,Clear,72.81,1014.41,11.64,0.16,1467500400,306,0.0,44.57,0.0
70.36,clear-day,0.4,10.0,Clear,70.36,1015.08,6.87,0.11,1467504000,301,0.0,45.08,0.0
65.77,clear-night,0.5,10.0,Clear,65.77,1015.6,5.59,0.07,1467507600,279,0.0,46.66,0.0
62.82,clear-night,0.58,10.0,Clear,62.82,1016.23,4.65,0.07,1467511200,259,0.0,47.7,0.0
59.37,clear-night,0.68,10.0,Clear,59.37,1016.67,4.48,0.01,1467514800,249,0.0,48.62,0.0
58.54,clear-night,0.7,10.0,Clear,58.54,1016.84,4.55,0.01,1467518400,250,0.0,48.78,0.0
56.47,clear-night,0.75,10.0,Clear,56.47,1016.79,3.15,0.04,1467522000,255,0.0,48.67,0.0
55.04,clear-night,0.79,10.0,Clear,55.04,1016.62,3.5,0.08,1467525600,264,0.0,48.69,0.0
54.38,clear-night,0.8,9.93,Clear,54.38,1016.61,3.93,0.05,1467529200,273,0.0,48.47,0.0
53.01,clear-night,0.84,9.89,Clear,53.01,1016.88,3.32,0.03,1467532800,224,0.0,48.34,0.0
52.34,clear-night,0.85,9.47,Clear,52.34,1017.32,3.63,0.04,1467536400,234,0.0,48.03,0.0
53.83,clear-day,0.83,9.57,Clear,53.83,1017.71,5.55,0.08,1467540000,247,0.0,48.66,0.0
59.23,clear-day,0.74,9.68,Clear,59.23,1017.96,5.11,0.06,1467543600,257,0.0,51.07,0.0
64.29,clear-day,0.65,9.91,Clear,64.29,1018.26,6.13,0.05,1467547200,283,0.0,52.06,0.0
68.93,clear-day,0.56,9.84,Clear,68.93,1018.56,7.65,0.04,1467550800,290,0.0,52.52,0.0
72.08,clear-day,0.49,10.0,Clear,72.08,1018.47,6.43,0.07,1467554400,306,0.0,51.58,0.0
74.89,clear-day,0.42,10.0,Clear,74.89,1018.25,8.81,0.1,1467558000,282,0.0,50.01,0.0
76.51,clear-day,0.37,10.0,Clear,76.51,1017.97,9.85,0.15,1467561600,297,0.0,48.17,0.0
78.45,clear-day,0.33,10.0,Clear,78.45,1017.49,8.94,0.2,1467565200,300,0.0,46.96,0.0
79.51,clear-day,0.31,10.0,Clear,79.51,1017.06,10.25,0.21,1467568800,284,0.0,46.21,0.0
80.01,clear-day,0.31,10.0,Clear,79.23,1016.82,8.61,0.21,1467572400,271,0.0,46.22,0.0
80.2,clear-day,0.3,10.0,Clear,79.33,1016.38,8.59,0.23,1467576000,269,0.0,46.2,0.0
79.89,clear-day,0.31,10.0,Clear,79.89,1016.06,9.72,0.19,1467579600,254,0.0,46.41,0.0
78.6,clear-day,0.34,10.0,Clear,78.6,1015.81,9.08,0.21,1467583200,251,0.0,47.68,0.0
76.96,clear-day,0.38,10.0,Clear,76.96,1015.84,6.76,0.1,1467586800,242,0.0,49.72,0.0
74.59,clear-day,0.43,10.0,Clear,74.59,1015.99,5.43,0.08,1467590400,233,0.0,50.7,0.0
69.83,clear-night,0.54,10.0,Clear,69.83,1016.13,5.66,0.07,1467594000,209,0.0,52.61,0.0
66.22,clear-night,0.63,10.0,Clear,66.22,1016.6,4.94,0.08,1467597600,203,0.0,53.1,0.0
63.82,clear-night,0.69,9.9,Clear,63.82,1016.8,4.36,0.06,1467601200,207,0.0,53.28,0.0
61.86,clear-night,0.75,9.81,Clear,61.86,1017.08,2.64,0.0,1467604800,229,0.0,53.7,0.0
59.76,clear-night,0.8,9.97,Clear,59.76,1017.18,2.96,0.04,1467608400,238,0.0,53.62,0.0
58.41,clear-night,0.83,9.86,Clear,58.41,1017.16,3.41,0.13,1467612000,231,0.0,53.15,0.0
56.87,clear-night,0.85,9.63,Clear,56.87,1016.96,2.13,0.09,1467615600,223,0.0,52.51,0.0
55.37,clear-night,0.88,9.48,Clear,55.37,1016.86,4.03,0.03,1467619200,182,0.0,51.84,0.0
54.29,clear-night,0.89,8.83,Clear,54.29,1017.09,2.54,0.12,1467622800,224,0.0,51.24,0.0
54.2,clear-day,0.9,8.7,Clear,54.2,1017.52,1.4,0.07,1467626400,222,0.0,51.36,0.0
59.52,clear-day,0.82,9.88,Clear,59.52,1017.83,1.47,0.05,1467630000,212,0.0,53.97,0.0
66.18,clear-day,0.68,9.89,Clear,66.18,1017.92,5.75,0.05,1467633600,253,0.0,55.15,0.0
72.43,clear-day,0.52,10.0,Clear,72.43,1018.01,6.15,0.02,1467637200,270,0.0,53.96,0.0
76.29,clear-day,0.45,10.0,Clear,76.29,1017.76,4.91,0.0,1467640800,273,0.0,53.28,0.0
79.3,clear-day,0.37,10.0,Clear,79.3,1017.47,7.31,0.03,1467644400,275,0.0,50.79,0.0
80.82,clear-day,0.34,10.0,Clear,79.99,1017.09,8.4,0.03,1467648000,281,0.0,49.79,0.0
82.64,clear-day,0.3,10.0,Clear,80.98,1016.54,8.39,0.07,1467651600,260,0.0,48.37,0.0
83.81,clear-day,0.28,10.0,Clear,81.68,1015.72,8.49,0.06,1467655200,247,0.0,47.4,0.0
84.45,clear-day,0.28,10.0,Clear,82.14,1015.05,6.71,0.17,1467658800,227,0.0,47.31,0.0
84.84,clear-day,0.28,10.0,Clear,82.47,1014.65,8.16,0.11,1467662400,236,0.0,47.79,0.0
84.8,clear-day,0.28,10.0,Clear,82.51,1014.21,11.54,0.08,1467666000,209,0.0,48.46,0.0
82.98,clear-day,0.32,10.0,Clear,81.37,1013.79,10.15,0.0,1467669600,213,0.0,49.92,0.0
80.51,clear-day,0.36,10.0,Clear,79.95,1013.5,8.75,0.03,1467673200,205,0.0,51.01,0.0
76.76,clear-day,0.44,10.0,Clear,76.76,1013.37,8.85,0.11,1467676800,194,0.0,53.03,0.0
73.15,clear-night,0.51,10.0,Clear,73.15,1013.44,10.23,0.0,1467680400,194,0.0,54.2,0.0
71.82,clear-night,0.55,10.0,Clear,71.82,1013.62,8.15,0.01,1467684000,184,0.0,54.86,0.0
70.36,clear-night,0.61,10.0,Clear,70.36,1013.38,6.62,0.09,1467687600,186,0.0,56.12,0.0
69.38,clear-night,0.67,9.89,Clear,69.38,1013.04,6.06,0.0,1467691200,177,0.0,57.92,0.0
68.63,rain,0.72,9.4,Drizzle,68.63,1012.33,5.23,0.0,1467694800,166,0.0058,59.32,0.26
67.86,rain,0.78,9.0,Drizzle,67.86,1011.5,4.99,0.38,1467698400,172,0.0088,60.58,0.47
67.29,rain,0.81,8.28,Light Rain,67.29,1010.61,3.96,0.0,1467702000,168,0.0172,61.23,0.58
66.29,rain,0.86,7.0,Light Rain,66.29,1009.95,2.53,0.0,1467705600,155,0.0125,62.03,0.54
66.43,rain,0.87,6.69,Light Rain,66.43,1009.59,3.14,1.0,1467709200,163,0.0205,62.37,0.61
66.85,rain,0.87,5.86,Light Rain,66.85,1009.34,0.65,,1467712800,151,0.0254,62.91,0.64
66.9,rain,0.89,5.17,Light Rain,66.9,1009.13,1.02,,1467716400,2,0.022,63.4,0.62
67.78,rain,0.88,6.87,Light Rain,67.78,1008.75,1.4,0.76,1467720000,41,0.0202,64.2,0.61
69.84,clear-day,0.85,8.18,Clear,69.84,1008.64,1.98,0.0,1467723600,4,0.0043,65.12,0.17
71.89,clear-day,0.81,9.92,Clear,71.89,1008.42,3.78,,1467727200,332,0.0,65.78,0.0
74.37,partly-cloudy-day,0.76,10.0,Mostly Cloudy,74.37,1008.29,3.11,0.75,1467730800,323,0.0,66.21,0.0
76.54,clear-day,0.7,10.0,Clear,76.54,1007.99,3.71,0.0,1467734400,335,0.0,65.96,0.0
79.03,clear-day,0.63,10.0,Clear,79.03,1007.7,3.27,0.0,1467738000,37,0.0,65.46,0.0
81.41,partly-cloudy-day,0.58,10.0,Partly Cloudy,83.31,1007.2,3.36,0.26,1467741600,309,0.0,65.26,0.0
82.93,clear-day,0.53,10.0,Clear,84.36,1006.98,3.91,0.0,1467745200,305,0.0,63.97,0.0
85.01,clear-day,0.49,9.89,Clear,86.14,1006.8,4.78,0.0,1467748800,289,0.0,63.45,0.0
86.11,clear-day,0.45,10.0,Clear,86.79,1006.64,8.75,0.03,1467752400,296,0.0,62.44,0.0
86.37,clear-day,0.42,10.0,Clear,86.41,1006.65,9.29,0.0,1467756000,298,0.0,60.77,0.0
85.15,clear-day,0.44,10.0,Clear,85.22,1007.04,7.48,0.07,1467759600,300,0.0,60.58,0.0
82.18,clear-day,0.51,10.0,Clear,83.16,1007.56,5.49,0.06,1467763200,280,0.0,62.35,0.0
76.88,clear-night,0.62,10.0,Clear,76.88,1007.94,5.19,0.04,1467766800,271,0.0,62.9,0.0
72.62,clear-night,0.72,10.0,Clear,72.62,1008.53,4.24,0.02,1467770400,264,0.0,63.17,0.0
70.46,clear-night,0.77,10.0,Clear,70.46,1008.79,3.02,0.02,1467774000,260,0.0,62.92,0.0
69.32,clear-night,0.79,10.0,Clear,69.32,1009.24,4.13,0.02,1467777600,234,0.0,62.39,0.0
67.36,clear-night,0.82,9.96,Clear,67.36,1009.78,3.31,0.03,1467781200,248,0.0,61.79,0.0
67.08,clear-night,0.83,9.96,Clear,67.08,1009.93,2.51,0.11,1467784800,251,0.0,61.65,0.0
65.08,clear-night,0.86,9.71,Clear,65.08,1009.6,1.66,0.04,1467788400,240,0.0,60.68,0.0
63.16,clear-night,0.89,8.67,Clear,63.16,1009.51,4.19,0.01,1467792000,280,0.0,59.82,0.0
62.61,clear-night,0.88,8.31,Clear,62.61,1009.96,3.77,0.04,1467795600,257,0.0,58.99,0.0
62.61,clear-day,0.87,8.46,Clear,62.61,1010.67,2.2,0.02,1467799200,260,0.0,58.73,0.0
67.37,clear-day,0.81,10.0,Clear,67.37,1011.1,2.29,0.07,1467802800,250,0.0,61.18,0.0
73.13,clear-day,0.67,10.0,Clear,73.13,1011.11,2.67,0.07,1467806400,255,0.0,61.71,0.0
77.63,clear-day,0.59,10.0,Clear,77.63,1011.01,3.82,0.06,1467810000,222,0.0,61.94,0.0
81.13,clear-day,0.53,10.0,Clear,82.24,1010.74,3.51,0.03,1467813600,258,0.0,62.33,0.0
83.58,clear-day,0.49,9.95,Clear,84.5,1010.78,7.47,0.07,1467817200,251,0.0,62.65,0.0
85.79,clear-day,0.45,10.0,Clear,86.41,1011.05,7.65,0.18,1467820800,248,0.0,62.27,0.0
88.19,clear-day,0.41,10.0,Clear,88.34,1010.71,7.88,0.15,1467824400,286,0.0,61.27,0.0
89.14,clear-day,0.4,10.0,Clear,89.34,1010.2,9.94,0.21,1467828000,269,0.0,61.36,0.0
89.77,clear-day,0.38,10.0,Clear,89.76,1009.8,9.53,0.23,1467831600,257,0.0,60.84,0.0
90.13,clear-day,0.38,10.0,Clear,90.09,1009.5,9.11,0.23,1467835200,270,0.0,60.75,0.0
90.1,clear-day,0.38,10.0,Clear,90.06,1008.96,8.29,0.21,1467838800,282,0.0,60.74,0.0
89.3,clear-day,0.39,10.0,Clear,89.4,1008.75,4.8,0.13,1467842400,260,0.0,61.12,0.0
87.77,clear-day,0.42,10.0,Clear,88.19,1008.81,5.44,0.11,1467846000,248,0.0,61.9,0.0
83.54,clear-day,0.53,10.0,Clear,85.19,1009.25,5.0,0.1,1467849600,217,0.0,64.65,0.0
77.55,clear-night,0.66,10.0,Clear,77.55,1009.49,4.43,0.08,1467853200,185,0.0,65.49,0.0
75.21,clear-night,0.72,10.0,Clear,75.21,1009.88,5.0,0.07,1467856800,175,0.0,65.38,0.0
72.7,clear-night,0.76,10.0,Clear,72.7,1009.83,3.37,0.09,1467860400,172,0.0,64.67,0.0
71.37,clear-night,0.79,9.96,Clear,71.37,1009.84,3.2,0.08,1467864000,190,0.0,64.54,0.0
69.98,clear-night,0.82,9.68,Clear,69.98,1009.88,3.48,0.09,1467867600,194,0.0,64.14,0.0
68.31,clear-night,0.86,9.39,Clear,68.31,1009.91,3.99,0.09,1467871200,224,0.0,64.08,0.0
67.67,clear-night,0.87,9.0,Clear,67.67,1009.51,1.55,0.08,1467874800,183,0.0,63.75,0.0
66.27,clear-night,0.9,7.31,Clear,66.27,1009.11,2.74,0.04,1467878400,336,0.0,63.34,0.0
66.34,clear-night,0.9,7.47,Clear,66.34,1008.86,1.33,0.11,1467882000,245,0.0,63.16,0.0
66.07,clear-day,0.9,7.68,Clear,66.07,1008.94,1.39,0.09,1467885600,39,0.0,63.12,0.0
68.78,clear-day,0.87,9.03,Clear,68.78,1009.0,2.79,0.11,1467889200,39,0.0,64.6,0.0
72.74,clear-day,0.78,9.73,Clear,72.74,1009.13,3.83,0.12,1467892800,142,0.0,65.54,0.0
76.18,clear-day,0.73,9.82,Clear,76.18,1009.41,3.34,0.02,1467896400,142,0.0,66.72,0.0
78.79,clear-day,0.69,9.78,Clear,78.79,1008.78,3.09,0.07,1467900000,136,0.0,67.57,0.0
81.47,clear-day,0.65,9.91,Clear,84.46,1008.57,3.76,0.11,1467903600,157,0.0,68.35,0.0
84.17,clear-day,0.6,9.87,Clear,87.93,1008.46,5.0,0.02,1467907200,167,0.0,68.95,0.0
85.3,clear-day,0.58,9.87,Clear,89.17,1007.87,5.91,0.04,1467910800,175,0.0,68.83,0.0
85.39,clear-day,0.59,9.21,Clear,89.7,1007.03,7.31,0.15,1467914400,191,0.0,69.51,0.0
82.47,rain,0.66,7.81,Light Rain,86.34,1006.91,4.59,0.26,1467918000,194,0.038,69.83,0.69
79.89,rain,0.73,8.48,Light Rain,79.89,1007.16,5.79,0.17,1467921600,190,0.0533,70.26,0.73
79.31,rain,0.76,9.51,Light Rain,79.31,1007.2,4.1,0.35,1467925200,176,0.0232,71.07,0.63
79.44,clear-day,0.74,9.84,Clear,79.44,1007.11,7.64,0.15,1467928800,190,0.0041,70.48,0.16
78.33,clear-day,0.76,9.28,Clear,78.33,1007.15,5.39,0.09,1467932400,202,0.0,70.26,0.0
77.59,clear-day,0.78,9.28,Clear,77.59,1006.96,3.85,0.21,1467936000,211,0.0,70.13,0.0
75.15,clear-night,0.85,8.73,Clear,75.15,1007.11,1.05,0.12,1467939600,165,0.001,70.42,0.01
73.71,clear-night,0.87,8.82,Clear,73.71,1007.92,2.26,0.1,1467943200,174,0.0021,69.6,0.05
72.48,clear-night,0.9,8.35,Clear,72.48,1007.84,1.46,0.14,1467946800,225,0.0,69.49,0.0
71.37,clear-night,0.91,6.51,Clear,71.37,1007.71,0.75,0.23,1467950400,87,0.0,68.68,0.0
70.71,clear-night,0.91,7.12,Clear,70.71,1007.54,0.59,0.22,1467954000,30,0.0,68.06,0.0
69.85,clear-night,0.92,6.58,Clear,69.85,1007.48,1.85,0.22,1467957600,11,0.0,67.43,0.0
69.04,clear-night,0.93,4.67,Clear,69.04,1007.79,3.79,0.21,1467961200,2,0.0,67.01,0.0
69.02,clear-night,0.93,5.93,Clear,69.02,1008.0,2.48,0.16,1467964800,21,0.0,66.82,0.0
68.55,clear-night,0.93,5.84,Clear,68.55,1008.38,3.47,0.12,1467968400,6,0.0,66.3,0.0
68.82,partly-cloudy-day,0.92,6.76,Partly Cloudy,68.82,1008.82,4.44,0.31,1467972000,15,0.0,66.44,0.0
68.87,partly-cloudy-day,0.91,8.09,Partly Cloudy,68.87,1009.58,4.32,0.31,1467975600,33,0.0,65.99,0.0
69.76,partly-cloudy-day,0.86,8.83,Partly Cloudy,69.76,1010.02,5.06,0.59,1467979200,34,0.0,65.24,0.0
70.82,clear-day,0.79,9.91,Clear,70.82,1010.4,6.47,0.0,1467982800,57,0.0,64.14,0.0
72.34,clear-day,0.75,9.59,Clear,72.34,1010.46,6.51,0.15,1467986400,48,0.0,64.02,0.0
74.32,partly-cloudy-day,0.7,9.66,Partly Cloudy,74.32,1010.41,5.18,0.3,1467990000,60,0.0,63.96,0.0
76.13,partly-cloudy-day,0.66,9.96,Partly Cloudy,76.13,1010.6,4.48,0.31,1467993600,49,0.0,64.05,0.0
77.16,partly-cloudy-day,0.64,9.89,Partly Cloudy,77.16,1010.4,5.46,0.31,1467997200,63,0.0,63.99,0.0
78.74,partly-cloudy-day,0.6,9.89,Partly Cloudy,78.74,1010.17,7.48,0.33,1468000800,61,0.0,63.89,0.0
78.43,partly-cloudy-day,0.62,9.95,Partly Cloudy,78.43,1010.02,5.08,0.27,1468004400,85,0.0,64.23,0.0
78.26,clear-day,0.62,9.42,Clear,78.26,1009.99,7.08,0.22,1468008000,80,0.0047,64.25,0.19
76.53,partly-cloudy-day,0.65,9.93,Partly Cloudy,76.53,1009.96,6.78,0.28,1468011600,104,0.0016,63.72,0.03
75.05,clear-day,0.66,9.77,Clear,75.05,1009.94,7.44,0.07,1468015200,103,0.0008,63.11,0.01
72.77,clear-day,0.71,9.93,Clear,72.77,1010.51,6.5,0.1,1468018800,109,0.0016,62.65,0.03
70.69,partly-cloudy-day,0.74,9.46,Partly Cloudy,70.69,1011.13,5.53,0.33,1468022400,102,0.0031,61.91,0.1
68.4,clear-night,0.76,9.72,Clear,68.4,1011.52,5.98,0.23,1468026000,103,0.0036,60.65,0.13
67.4,clear-night,0.76,10.0,Clear,67.4,1011.88,7.06,,1468029600,96,0.0,59.67,0.0
65.41,cloudy,0.78,9.78,Overcast,65.41,1012.14,7.1,1.0,1468033200,105,0.0019,58.39,0.04
64.51,clear-night,0.79,10.0,Clear,64.51,1012.12,5.98,,1468036800,101,0.0011,57.69,0.02
63.16,rain,0.8,9.39,Light Rain,63.16,1012.25,6.92,,1468040400,98,0.0127,56.74,0.54
62.08,rain,0.81,9.58,Drizzle,62.08,1012.16,6.31,1.0,1468044000,79,0.0053,56.12,0.23
61.66,rain,0.8,9.73,Drizzle,61.66,1011.71,6.24,,1468047600,76,0.0059,55.4,0.27
60.51,rain,0.84,9.66,Light Rain,60.51,1011.44,5.39,,1468051200,82,0.0107,55.54,0.52
60.16,rain,0.85,9.39,Drizzle,60.16,1011.4,5.06,1.0,1468054800,90,0.0054,55.7,0.23
59.8,clear-day,0.86,9.03,Clear,59.8,1011.79,3.88,,1468058400,73,0.0037,55.53,0.13
60.03,clear-day,0.85,9.76,Clear,60.03,1012.2,4.13,,1468062000,80,0.0024,55.46,0.07
60.56,cloudy,0.84,9.79,Overcast,60.56,1012.56,3.98,1.0,1468065600,76,0.0,55.65,0.0
61.24,clear-day,0.83,9.39,Clear,61.24,1012.55,4.55,,1468069200,96,0.0009,55.95,0.01
62.15,clear-day,0.81,9.5,Clear,62.15,1011.91,4.6,,1468072800,100,0.0,56.18,0.0
